author,category,description,infos,origin,pan_1,pan_2,pan_3,pan_pass,pic,rating,title
请参考图书详情,小说,为了孩子的入学考试，四个家庭来到湖边别墅进行考前集训。丈夫的情人尾随而至，却在深夜遇害。妻子坦白：“是我杀的。”丈夫打算报警处理，但邻居们竭力帮助妻子隐瞒罪行，在众人的劝说下丈夫终于加入了毁尸灭迹的行列，然而冷静下来他才意识到这一切非常不合情理。当真相被揭开之时，他却已无法挣脱……,"原价：32.90元
作者：[日]东野圭吾
出版社：化学工业出版社
出版日期：2016-01-01
ISBN：9787122250155
字数: –
页码: 196
版次：1
开本：32",http://www.pdfbook.cn/03/5561.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E6%B9%96%E7%95%94%E3%80%8B%5B%E6%97%A5%5D%E4%B8%9C%E9%87%8E%E5%9C%AD%E5%90%BE%20%5B%E8%AF%91%5D%E6%B2%88%E6%9D%A8%20%E5%8C%96%E5%AD%A6%E5%B7%A5%E4%B8%9A%E5%87%BA%E7%89%88%E7%A4%BE%2020160101.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1143-216x300.png,,湖畔
请参考图书详情,英语与其他外语,《英语词根与单词的说文解字》(修订版)》分三大部分，在介绍基本的词根理论的基础上，对常用的英语词根及其衍生词进行了讲解，并配以例句，每部分后还设计了练习。与初版相比，再版在以下两个方面有所提高和突破：一、在词根理论方面加强了科学性与系统性，增强了学术含量；二、在词根的选择和介绍、例句的内容以及练习的设计等方面更加注重其适用性和实用性。该书系国内少有的集理论性和实用性为一体的词根专著，适合高级程度的读者从事英语词汇学习与研究使用。,"原价：19.90元
作者：李平武
出版社：外语教学与研究出版社
出版日期：2008-01-01
ISBN：9787560071855
字数: –
页码: 452
版次：1
开本：32",http://www.pdfbook.cn/20/5564.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E8%8B%B1%E8%AF%AD%E8%AF%8D%E6%A0%B9%E4%B8%8E%E5%8D%95%E8%AF%8D%E7%9A%84%E8%AF%B4%E6%96%87%E8%A7%A3%E5%AD%97%E3%80%8B%28%E4%BF%AE%E8%AE%A2%E7%89%88%29%20%5B%E4%B8%AD%5D%E6%9D%8E%E5%B9%B3%E6%AD%A6%20%E5%A4%96%E8%AF%AD%E6%95%99%E5%AD%A6%E4%B8%8E%E7%A0%94%E7%A9%B6%E5%87%BA%E7%89%88%E7%A4%BE%20200801%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1144-216x300.png,,英语词根与单词的说文解字(修订版)
请参考图书详情,励志成功,"《谁动了我的奶酪？》以一则看似简单的寓言故事，引出了一个关于“变化”和抉择的问题。故事里四个住在“迷宫”里的人物，他们竭尽所能地在寻找能滋养他们身心、使他们快乐的“奶酪”的过程，但面临突如其来的变化，每个人应该如何做出选择？如何应对？是像匆匆那样取下挂在脖子上的鞋子迅速出发，还是像嗅嗅那样经常能嗅出“奶酪”变质的味道；或者像唧唧发现自身的问题之后敢于自嘲，勇敢面对变化的现实；抑或就是一个典型的哼哼，止步于自己的幻想和固执之中？
变化总在时时发生，我们每个人都要认真思考，究竟是谁动了我的“奶酪”，我们又该如何发现新的“奶酪”？","原价：22.00元
作者：[美]斯宾塞·约翰逊 [译]魏平
出版社：中信出版社
出版日期：2010-05-01
ISBN：9787560071855
字数: 42000
页码: 105
版次：32
开本：3",http://www.pdfbook.cn/05/5568.html,城通网盘##https://pan.baidu.com/share/link?shareid=1099862652&uk=3154974934,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1145-216x300.png,,谁动了我的奶酪？
请参考图书详情,小说,摄影师步悠然在一次古墓之旅中离奇穿越，成为历史上传奇的女真第一美女东哥。这位自出生便被预言“可兴天下，可亡天下”的女子，究竟兴的是谁家天下，亡的又是谁家天下？拥有着现代灵魂的她，该如何面对在“可兴天下，可亡天下”这一谶语的利益驱逐下，那一段段趋之若鹜的情感纠葛？这注定不凡的传奇人生为她带来的是幸运，还是灾难？大清王朝建立的背后究竟隐藏着多少秘密？历史的走向，会因为她的介入发生怎样的改变？当一切尘埃落定时，那抹跨越四百年时空的灵魂，又将何去何从？,"原价：75.00元
作者：李歆
出版社： 中国华侨出版社
出版日期：2015-03-01
ISBN：11671356
字数: –
页码: 804
版次：3
开本：16",http://www.pdfbook.cn/03/5571.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E7%8B%AC%E6%AD%A5%E5%A4%A9%E4%B8%8B%E3%80%8B%28%E4%B8%8A%E4%B8%AD%E4%B8%8B%E5%8D%B7%E5%85%A8%E9%9B%86%29%20%5B%E4%B8%AD%5D%E6%9D%8E%E6%AD%86%20%E4%B8%AD%E5%9B%BD%E5%8D%8E%E4%BE%A8%E5%87%BA%E7%89%88%E7%A4%BE%20201503%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1146-216x300.png,,独步天下(上中下卷全集)
请参考图书详情,传记,1850年，贫穷的苏格兰移民小男孩安德鲁找到了一份周薪2.5美元的工作—— 当小信差，他感觉自己进了天堂：脚下就是梯子，要不断向上爬！此后，偷 学发电报、进铁路公司、当上铁路公司主管、贷款开发卧铺车厢、创建钢铁 公司，直到建立起垄断美国钢铁业的钢铁王国，卡内基的前半生拼命赚钱， 成为白手起家的成功典范。,"原价：39.00元
作者：[美]安德鲁·卡内基 [译]朱颖
出版社：江苏文艺出版社
出版日期：2012-09-01
ISBN：9787539947907
字数: –
页码: 248
版次：1
开本：16",http://www.pdfbook.cn/07/5577.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E6%88%90%E5%8A%9F%E7%9A%84%E6%9C%AC%E8%B4%A8%20%E9%92%A2%E9%93%81%E5%A4%A7%E7%8E%8B%E5%AE%89%E5%BE%B7%E9%B2%81%C2%B7%E5%8D%A1%E5%86%85%E5%9F%BA%E8%87%AA%E4%BC%A0%E3%80%8B%5B%E7%BE%8E%5D%E5%AE%89%E5%BE%B7%E9%B2%81%C2%B7%E5%8D%A1%E5%86%85%E5%9F%BA%20%5B%E8%AF%91%5D%E6%9C%B1%E9%A2%96%20%E6%B1%9F%E8%8B%8F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201209%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1147-216x300.png,,成功的本质 钢铁大王安德鲁·卡内基自传
请参考图书详情,小说,"
内容简介","原价：226.40元
作者：蜘蛛
出版社：湖南文艺出版社
出版日期：2013-04-01
ISBN：9787540446765
字数: –
页码: –
版次：1
开本：16
套装数量：5",http://www.pdfbook.cn/03/5520.html,,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1132-210x300.png,,十宗罪(1-4加前传 共5册)
请参考图书详情,散文随笔,"安意如“古典美学三境界”之《世有桃花》，品读古典诗词的最美意象。
从《诗经》初嫁，到秦汉飘摇、唐之明艳、宋之清丽，桃花的意象在古典诗词中绵延不绝，遮蔓、轮回，人们很容易弄清松竹梅兰在中国文化中的象征意义，但不是很容易弄明白桃花这样东西的文化内涵。桃花在中国，太复杂，但凡想起，先有一言难尽的暧昧。将一朵桃花看开，它就自成世界。","原价：39.00元
作者：安意如
出版社：浙江文艺出版社
出版日期：2013-07-01
ISBN：9787533937225
字数: 258000
页码: 344
版次：1
开本：32",http://www.pdfbook.cn/04/5465.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E4%B8%96%E6%9C%89%E6%A1%83%E8%8A%B1%E3%80%8B%5B%E4%B8%AD%5D%E5%AE%89%E6%84%8F%E5%A6%82%20%E6%B5%99%E6%B1%9F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201307%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1117-216x300.png,,世有桃花
请参考图书详情,小说,"曾经的温柔缱绻，不过是蓄谋已久。婚礼前夕， 贺维庭发现乔叶接近他是为了窃取贺氏商业机密，大 怒之下将她赶走。
三年后意外重逢，她刚刚结束无国界医生的派遣 任务，从非洲归国；他却误以为她感染了埃博拉病毒 ，急火攻心病倒入院。
阔别多年，她再次成为他的医生，他依旧是最不听话的病人。然而相思有增，想念无减，哪怕曾有谎 言，爱情却从未走远。
如果可以重新来过，她还会不会选择背叛？福禄 丸子的《久别情牵(原名入骨相思知不知)》告诉你答 案。","原价：26.80元
作者：福禄丸子
出版社：北方文艺
出版日期：2015-06-01
ISBN：9787531734529
字数: –
页码: 250
版次：1
开本：16",http://www.pdfbook.cn/03/5468.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%85%A5%E9%AA%A8%E7%9B%B8%E6%80%9D%E7%9F%A5%E4%B8%8D%E7%9F%A5%E3%80%8B%28%E5%8F%88%E5%90%8D%E3%80%8A%E4%B9%85%E5%88%AB%E6%83%85%E7%89%B5%E3%80%8B%5B%E4%B8%AD%5D%E7%A6%8F%E7%A6%84%E4%B8%B8%E5%AD%90%20%E5%8C%97%E6%96%B9%E6%96%87%E8%89%BA%20201506.ebk3,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1118-216x300.png,,入骨相思知不知(又名《久别情牵》
请参考图书详情,小说,孤寂少年用尖刺伪装，却抵挡不了少女笨拙给的温暖。她后知后觉喜欢，他由始至终紧张。骤然分离，十年后重逢猝不及防。【青春经典系列】最纯爱纸上《小情歌》，共鸣最执着年少时光喜欢一个人，我不由慌张；守护一个人，我不敢倔强。要怎么歌唱，全世界只你让我喜欢。,"原价：22.80元
作者：紫鱼儿
出版社： 花山文艺出版社
出版日期：2014-01-01
ISBN：9787551115056
字数: –
页码: 288
版次：1
开本：32",http://www.pdfbook.cn/03/5471.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%85%A8%E4%B8%96%E7%95%8C%E4%B8%BA%E4%BD%A0%E5%94%B1%E8%BF%99%E5%B0%8F%E6%83%85%E6%AD%8C%E3%80%8B%28%E5%8E%9F%E5%90%8D%E3%80%8A%E8%B0%81%E7%9A%84%E7%AD%89%E5%BE%85%EF%BC%8C%E8%B0%81%E7%9A%84%E5%B9%B4%E5%8D%8E%E3%80%8B%29%20%5B%E4%B8%AD%5D%E7%B4%AB%E9%B1%BC%E5%84%BF%20%E8%8A%B1%E5%B1%B1%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201401.ebk3,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1119.png,,全世界为你唱这小情歌(原名《谁的等待，谁的年华》)
请参考图书详情,励志成功,50载人生沉浮，20年创业精髓，马云首度直面过往，直抒心路。,"原价：39.80元
作者：张燕
出版社：北京联合出版公司
出版日期：2013-11-01
ISBN：9787550220591
字数: –
页码: 225
版次：1
开本：16",http://www.pdfbook.cn/05/5474.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E6%88%91%E7%9A%84%E4%BA%BA%E7%94%9F%E5%93%B2%E5%AD%A6%20%E9%A9%AC%E4%BA%91%E7%8C%AE%E7%BB%99%E5%B9%B4%E8%BD%BB%E4%BA%BA%E7%9A%84%E6%99%BA%E6%85%A7%E8%AF%BE%E3%80%8B%5B%E4%B8%AD%5D%E5%BC%A0%E7%87%95%20%E5%8C%97%E4%BA%AC%E8%81%94%E5%90%88%E5%87%BA%E7%89%88%E5%85%AC%E5%8F%B8%20201311.ebk3,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1120.png,,我的人生哲学 马云献给年轻人的智慧课
请参考图书详情,人际社交,"你的周围是否充斥着各种白痴？你是否因为他们的愚蠢行径而满怀愤怒、埋怨、厌恶等负面情绪，最终降低了生活品质？不管是同床共枕的妻子或丈夫，还是街头转角咖啡店的服务生，作者将白痴分成六类：变形虫、海狸、利他主义者、鼻涕虫、美洲虎及旋风，说明白痴的特色，针对不同类型对症下药。
本书能让你达到以下目的：
以更仁慈的态度对待愚蠢生物，进而减轻其愚蠢程度。
平心静气，不受白痴影响。
发现自己也是个不该指责别人的白痴！
突破心防，大大方方成为更精彩的人。
拥有更棒的人际关系。","原价：32.00元
作者：[美]约翰·胡佛 [译]余双全
出版社：山东文艺出版社
出版日期：2014-05-01
ISBN：9787532944217
字数: –
页码: –
版次：1
开本：32",http://www.pdfbook.cn/05/5477.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%A6%82%E4%BD%95%E4%B8%8E%E7%99%BD%E7%97%B4%E5%85%B1%E5%A4%84%E3%80%8B%5B%E7%BE%8E%5D%E7%BA%A6%E7%BF%B0%C2%B7%E8%83%A1%E4%BD%9B%20%5B%E8%AF%91%5D%E4%BD%99%E5%8F%8C%E5%85%A8%20%E5%B1%B1%E4%B8%9C%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201405%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1121-216x300.png,,如何与白痴共处
请参考图书详情,小说,"20个挑战心理极限的重口味案发现场
20份公安厅从未公开的法医禁忌档案
残忍、变态，惊悚、刺激、真实、震撼……
尸语者，与死者朝夕相处的神秘职业，即将剖开震撼人心的亡灵之声！
高速公路上抛下9袋尸块，被割下的膀胱里居然藏有冰碴，2000辆飞驰而过的
车里，谁才是真正的凶手？
垃圾场里被捆绑的女尸，全身器官都已经蜡化，要如何下手，才能验出她死
亡的真相？
电话打到一半，话筒里却传来沉闷的挣扎声，潜伏在校园当中的魅影，真的
吞噬了那些女孩？
资深法医老秦亲自捉刀，首度披露惊悚案发细节，创下悬疑小说从未到达的
震撼尺度！
荒山残尸、灭门惨案、校园禁地、公路游魂、水上浮骸、天外飞尸……
每一案都让你无法入睡！","原价：29.80元
作者：秦明
出版社：湖南文艺出版社
出版日期：2012-10-01
ISBN：9787540457594
字数: –
页码: 336
版次：1
开本：16",http://www.pdfbook.cn/03/5481.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%B0%B8%E8%AF%AD%E8%80%85%20%E5%85%AC%E5%AE%89%E5%8E%85%E4%BB%8E%E6%9C%AA%E5%85%AC%E5%BC%80%E7%9A%84%E6%B3%95%E5%8C%BB%E7%A6%81%E5%BF%8C%E6%A1%A3%E6%A1%88%E3%80%8B%5B%E4%B8%AD%5D%E6%B3%95%E5%8C%BB%E7%A7%A6%E6%98%8E%20%E6%B9%96%E5%8D%97%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201210%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1122-216x300.png,,尸语者 公安厅从未公开的法医禁忌档案
请参考图书详情,名家欣赏,"蕙的灵柩停在庙中一年多，丈夫忙着续弦。蕙的父亲不愿承认儿子枚有病，
忙着给他娶妻，妻子脾气很大，枚婚后不久去世，留下妻子和她腹中的胎儿
。四房五房想卖掉公馆分家，克明在郁闷中丢下怀孕的妻子去世。高公馆卖
掉了，高家四分五裂。觉新娶了丫鬟翠环并将她当作妻子看待，觉民与琴，
也按他们的意愿举行了新式婚礼并即将出外工作。 觉新的表妹蕙聪明美丽，
却被父亲许给荒淫的陈家。觉新的爱子海儿不幸病死，他对生活更加没有了
信心。觉民与琴则积极参加学生运动，并鼓励家中的弟妹走出家庭。三房的
淑英被父亲许给冯家，她极力想挣脱不幸的命运，觉民与琴决心帮助她脱离
家庭，去上海找觉慧。蕙完婚后过着不幸的生活，很快就患病死去。蕙的死
再次刺激了觉新，也使他开始支持觉民等人的计划。最终，淑英在觉民等人
的帮助下，被护送到了上海。 激流三部曲之一，描写旧式封建家庭的解体和
青年人的反叛。故事集中在1920年冬到1921年秋的八九个月时间里，揭露了
封建专制制度的罪恶，撕开了在温情关系掩盖下的大家庭的勾心斗角，暴露
了所谓“诗礼传家”的封建大家庭的荒淫无耻，也描写了新思潮听唤醒的一
代青年的觉醒和反抗，从而宣告了这个封建大家庭必然崩溃的命运。","原价：108.00元
作者：巴金
出版社：人民文学出版社
出版日期：2014-01-01
ISBN：9787020096466
字数: –
页码: –
版次：1
开本：16",http://www.pdfbook.cn/04/5484.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%AE%B6%E6%98%A5%E7%A7%8B%E3%80%8B%5B%E4%B8%AD%5D%E5%B7%B4%E9%87%91%20%E4%BA%BA%E6%B0%91%E6%96%87%E5%AD%A6%E5%87%BA%E7%89%88%E7%A4%BE%20201401.ebk3,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1123-216x300.png,,家春秋
请参考图书详情,小说,"上册：叶隐，自小被神秘师父收养的她，精通通灵术，面对形形色色的委托
人，一次次穿越不同国度的不同时空，在帮助他人化解前世劫难之后，她是
否能化解自已的劫难？她是否会在某个时空失落了自已的爱情？","原价：69.80元
作者：Vivibear
出版社：江苏文艺出版社
出版日期：2011-05-01
ISBN：9787539943800
字数: 800000
页码: –
版次：2
开本：16
套装数量：3",http://www.pdfbook.cn/03/5487.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8A%E5%AF%BB%E6%89%BE%E5%89%8D%E4%B8%96%E4%B9%8B%E6%97%85%E3%80%8B%28%E5%85%A82%E5%86%8C%29%20%5B%E4%B8%AD%5DVivibear%20%E6%B1%9F%E8%8B%8F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201105%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1124-210x300.png,,寻找前世之旅(全3册)
请参考图书详情,经济管理,"知识就是力量，信息就是能量，数据就是变量。本书全面阐述了人类从IT时
代走向DT时代的基本特征和规律。《DT时代》认为，大数据正成为人类的第
二母语，大数据已经成为DT时代一个国家最重要的战略资源之一。","原价：59.00元
作者：大数据战略重点实验室 著，连玉明 编
出版社：中信出版集团
出版日期：2015-05-01
ISBN：9787508651804
字数: –
页码: 354
版次：1
开本：32",http://www.pdfbook.cn/02/5491.html,城通网盘##http://pdfbook-10016683.cos.myqcloud.com/%E3%80%8ADT%E6%97%B6%E4%BB%A3%E3%80%8B%5B%E4%B8%AD%5D%E5%A4%A7%E6%95%B0%E6%8D%AE%E6%88%98%E7%95%A5%E9%87%8D%E7%82%B9%E5%AE%9E%E9%AA%8C%E5%AE%A4%20%E4%B8%AD%E4%BF%A1%E5%87%BA%E7%89%88%E9%9B%86%E5%9B%A2%20201505%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1125-216x300.png,,DT时代
请参考图书详情,中国经济,"经过前十年的经济高速增长，现在的中国，风险加速逼近，改革在所难免。
如不尽快行动，增长失速的担忧便会成为残酷的现实。","原价：49.00元
作者：沈建光
出版社：机械工业出版社
出版日期：2014-10-01
ISBN：9787111480365
字数: –
页码: 232
版次：1
开本：16",http://www.pdfbook.cn/02/5494.html,城通网盘##https://pan.baidu.com/share/link?shareid=2814921302&uk=3154974934,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1126-207x300.png,,什么决定中国未来？
请参考图书详情,励志成功,"重点中学的特级教师普遍认为，提高成绩，90%靠记忆！这也是成绩很好的那些尖子生普遍认同的观点。
但多数人以为，记忆力是天生的，不可改变。其实不然。记忆力是可以通过训练提高的，而且，一旦掌握了正确的记忆方法，你会吃惊地发现，原来人的记忆能力居然可以那么强大！之前你并不是记忆力不好，只是不得其法而已。","原价：35.00元
作者：陈俊生
出版社：北京大学出版社
出版日期：2014-04-01
ISBN：9787301238653
字数: –
页码: 204
版次：1
开本：16",http://www.pdfbook.cn/05/5497.html,城通网盘##https://pan.baidu.com/share/link?shareid=4131268979&uk=3154974934,,,,http://www.pdfbook.cn/wp-content/uploads/2016/02/1127-216x300.png,,最强大脑 陈俊生快速记忆训练手册
